Date,Global_active_power_mean,Global_active_power_sum,Global_active_power_min,Global_active_power_max,Global_active_power_std,Global_reactive_power_mean,Global_reactive_power_sum,Voltage_mean,Voltage_min,Voltage_max,Voltage_std,Global_intensity_mean,Global_intensity_max,Sub_metering_1_sum,Sub_metering_1_mean,Sub_metering_1_max,Sub_metering_2_sum,Sub_metering_2_mean,Sub_metering_2_max,Sub_metering_3_sum,Sub_metering_3_mean,Sub_metering_3_max,Sub_metering_4_sum,Sub_metering_4_mean,Sub_metering_4_max,Total_Sub_metering_sum,Total_Sub_metering_mean,Energy_per_minute_sum,Daily_Energy_kWh
2007-09-01,1.0276025848142165,636.086,0.11,4.456,0.882877461504224,0.17347011308562196,107.378,239.33260096930533,233.53,244.37,1.7312591113820486,4.409046849757673,18.8,0.0,0.0,0.0,257.0,0.41518578352180935,2.0,4008.0,6.474959612277868,18.0,6336.433333333333,10.236564351103931,72.23333333333333,10601.433333333332,17.126709746903607,10.60143333333331,10.60143333333331
2007-09-02,0.8578238532110092,467.514,0.098,4.612,0.7536640877410615,0.1515045871559633,82.57,240.44126605504587,235.44,244.68,2.0647008874052495,3.7574311926605506,19.6,0.0,0.0,0.0,258.0,0.47339449541284406,4.0,2794.0,5.126605504587156,18.0,4739.9,8.697064220183485,58.86666666666666,7791.9,14.297064220183486,7.7918999999999805,7.7918999999999805
2007-09-03,0.5841385542168674,387.868,0.12,5.002,0.6002978889138355,0.12299397590361447,81.668,239.80862951807228,233.74,245.38,2.0597610944002906,2.5406626506024095,21.4,0.0,0.0,0.0,331.0,0.49849397590361444,4.0,2033.0,3.0617469879518073,19.0,4100.466666666666,6.1754016064257025,83.36666666666666,6464.466666666666,9.735642570281124,6.464466666666643,6.464466666666643
2007-09-04,0.8192473867595819,470.248,0.12,4.428,0.7137473740134773,0.12239372822299652,70.254,240.1575958188153,234.61,245.27,2.0262643187419225,3.552961672473868,18.8,0.0,0.0,0.0,315.0,0.5487804878048781,4.0,3771.0,6.569686411149826,18.0,3751.4666666666667,6.5356562137049945,72.8,7837.466666666666,13.654123112659697,7.837466666666647,7.837466666666647
2007-09-05,0.6238418604651162,402.378,0.112,3.848,0.7122046122678954,0.10372713178294574,66.904,239.3594573643411,232.74,245.03,1.979441742492467,2.7063565891472865,16.2,0.0,0.0,0.0,377.0,0.5844961240310077,4.0,2314.0,3.587596899224806,19.0,4015.3,6.225271317829458,56.53333333333333,6706.3,10.397364341085272,6.706299999999977,6.706299999999977
2007-09-06,0.4632861445783133,307.622,0.11,4.468,0.5513927759887362,0.11234036144578312,74.594,239.4092168674699,233.37,244.01,1.7145936433002553,2.053012048192771,19.0,0.0,0.0,0.0,358.0,0.5391566265060241,4.0,1769.0,2.664156626506024,19.0,3000.0333333333333,4.518122489959839,56.46666666666667,5127.033333333334,7.721435742971888,5.127033333333309,5.127033333333309
2007-09-07,0.6577173144876325,372.268,0.108,4.496,0.6810604780889302,0.1123922261484099,63.614,239.6131625441696,233.17,245.45,2.5539701660220766,2.857243816254417,19.2,0.0,0.0,0.0,196.0,0.3462897526501767,2.0,3026.0,5.3462897526501765,18.0,2982.4666666666667,5.269375736160189,56.93333333333334,6204.466666666666,10.961955241460542,6.2044666666666455,6.2044666666666455
2007-09-08,0.7580879864636211,448.03000000000003,0.112,4.394,0.7418379779073053,0.11596615905245347,68.536,240.20324873096445,233.26,244.53,2.3855450865707803,3.2700507614213197,18.4,0.0,0.0,0.0,247.0,0.4179357021996616,3.0,3151.0,5.331641285956007,19.0,4069.1666666666665,6.885222786238014,73.23333333333333,7467.166666666667,12.634799774393684,7.467166666666646,7.467166666666646
2007-09-09,0.8528594771241831,521.95,0.122,4.212,0.7515346262548088,0.12612745098039216,77.19,239.23137254901962,233.09,245.19,2.1592758253897393,3.6993464052287583,18.2,0.0,0.0,0.0,328.0,0.5359477124183006,4.0,3756.0,6.137254901960785,19.0,4615.166666666667,7.541122004357299,55.03333333333333,8699.166666666666,14.214324618736383,8.699166666666644,8.699166666666644
2007-09-10,0.6073783783783784,404.514,0.106,4.682,0.764462154679888,0.11967567567567566,79.704,239.44924924924928,233.54,245.2,2.0148539470658884,2.653753753753754,20.0,0.0,0.0,0.0,262.0,0.3933933933933934,2.0,2076.0,3.1171171171171173,18.0,4403.9,6.612462462462462,61.03333333333333,6741.9,10.122972972972972,6.741899999999977,6.741899999999977
2007-09-11,0.5330920245398774,347.576,0.106,3.844,0.594828721657199,0.10891717791411042,71.014,240.2376380368098,235.81,244.79,1.7794684835183947,2.326687116564417,16.2,0.0,0.0,0.0,259.0,0.39723926380368096,2.0,2071.0,3.1763803680981595,19.0,3462.9333333333334,5.311247443762781,47.06666666666666,5792.933333333333,8.884867075664621,5.792933333333308,5.792933333333308
2007-09-12,0.7577925445705024,467.558,0.118,4.452,0.8485192578358801,0.11402917341977309,70.356,240.08990275526742,234.96,245.72,1.9204421476514637,3.2891410048622367,18.8,0.0,0.0,0.0,294.0,0.47649918962722854,4.0,2898.0,4.696920583468396,19.0,4600.633333333333,7.456455969746083,72.2,7792.633333333333,12.629875742841707,7.7926333333333115,7.7926333333333115
2007-09-13,0.6181749174917491,374.614,0.106,4.364,0.5953162552236119,0.10930363036303631,66.238,239.4148679867987,235.08,246.11,1.946652876236586,2.7095709570957096,18.6,0.0,0.0,0.0,291.0,0.4801980198019802,4.0,1539.0,2.5396039603960396,18.0,4413.566666666667,7.283113311331133,59.733333333333334,6243.566666666667,10.302915291529153,6.243566666666642,6.243566666666642
2007-09-14,0.6872730109204368,440.542,0.118,3.296,0.6649454879244436,0.12168486739469579,78.0,239.51834633385337,231.62,246.28,2.8030708180699673,3.025897035881435,14.8,0.0,0.0,0.0,288.0,0.44929797191887677,2.0,2555.0,3.985959438377535,18.0,4499.366666666667,7.019292771710869,37.93333333333333,7342.366666666667,11.45455018200728,7.342366666666644,7.342366666666644
2007-09-15,0.7177899280575539,498.864,0.124,3.806,0.6562871434028064,0.12821870503597121,89.112,240.02808633093522,234.89,245.16,2.0198149381730603,3.0952517985611507,16.2,0.0,0.0,0.0,323.0,0.46474820143884893,4.0,2977.0,4.283453237410072,19.0,5014.4,7.214964028776978,45.43333333333333,8314.4,11.963165467625899,8.314399999999974,8.314399999999974
2007-09-16,0.8136013986013986,465.38,0.11,3.438,0.7488660208581635,0.1234020979020979,70.586,240.40006993006992,231.15,244.66,2.325365872273665,3.5223776223776224,14.8,0.0,0.0,0.0,279.0,0.48776223776223776,4.0,3371.0,5.893356643356643,19.0,4106.333333333333,7.178904428904429,50.5,7756.333333333333,13.56002331002331,7.756333333333312,7.756333333333312
2007-09-17,0.4525036231884058,249.782,0.11,4.872,0.5460726502671498,0.11578985507246377,63.916,240.1680072463768,233.45,244.05,2.479589205472657,2.0057971014492755,20.6,0.0,0.0,0.0,269.0,0.48731884057971014,2.0,1424.0,2.579710144927536,19.0,2470.0333333333333,4.4746980676328505,80.2,4163.033333333334,7.5417270531400975,4.163033333333313,4.163033333333313
2007-09-18,0.5163809523809524,292.788,0.106,4.826,0.6928218093895976,0.09829276895943563,55.732,238.11820105820104,232.34,243.91,2.1206770891379394,2.289241622574956,20.4,0.0,0.0,0.0,264.0,0.4656084656084656,4.0,1255.0,2.2134038800705467,18.0,3360.8,5.927336860670194,63.43333333333334,4879.8,8.606349206349206,4.879799999999981,4.879799999999981
2007-09-19,0.792657616892911,525.532,0.106,4.636,0.7976085567413765,0.10501960784313726,69.628,240.38122171945702,233.95,245.66,2.1578687981107305,3.427752639517345,20.0,0.0,0.0,0.0,291.0,0.43891402714932126,4.0,3381.0,5.099547511312217,18.0,5086.866666666667,7.672498743086979,66.03333333333333,8758.866666666667,13.210960281548518,8.758866666666643,8.758866666666643
2007-09-20,0.7849049079754601,511.758,0.106,4.784,0.9130759193894058,0.09253374233128835,60.332,239.9015490797546,230.96,244.72,2.3093769767253547,3.3634969325153374,20.6,0.0,0.0,0.0,221.0,0.3389570552147239,2.0,3907.0,5.992331288343558,19.0,4401.3,6.750460122699387,63.733333333333334,8529.3,13.081748466257668,8.529299999999978,8.529299999999978
2007-09-21,0.4962585034013606,291.8,0.104,4.926,0.6278083029554222,0.09251360544217688,54.398,240.14843537414967,234.0,245.91,2.162209010089494,2.179591836734694,21.0,0.0,0.0,0.0,240.0,0.40816326530612246,4.0,2145.0,3.6479591836734695,19.0,2478.3333333333335,4.214852607709751,65.1,4863.333333333333,8.270975056689341,4.863333333333314,4.863333333333314
2007-09-22,0.7498882352941176,509.924,0.11,3.348,0.7196335750474784,0.12541764705882355,85.284,239.59520588235293,235.05,244.88,1.8465535987863104,3.2261764705882356,14.4,0.0,0.0,0.0,508.0,0.7470588235294118,4.0,3389.0,4.983823529411764,18.0,4601.733333333334,6.767254901960785,54.43333333333333,8498.733333333334,12.49813725490196,8.498733333333309,8.498733333333309
2007-09-23,0.7090372881355932,418.332,0.112,4.468,0.6679759117222642,0.17695593220338982,104.404,239.9397966101695,233.62,245.3,1.6633338255649721,3.120677966101695,19.0,0.0,0.0,0.0,551.0,0.9338983050847458,2.0,2346.0,3.976271186440678,18.0,4075.2,6.907118644067796,73.46666666666667,6972.2,11.81728813559322,6.97219999999998,6.97219999999998
2007-09-24,0.6383890675241157,397.078,0.108,4.716,0.7092030839218185,0.13943729903536978,86.73,238.84612540192927,233.96,243.32,2.1370537314058513,2.8041800643086816,20.0,0.0,0.0,0.0,451.0,0.72508038585209,4.0,2860.0,4.598070739549839,18.0,3306.9666666666667,5.316666666666666,60.599999999999994,6617.966666666666,10.639817792068595,6.6179666666666455,6.6179666666666455
2007-09-25,1.0602903752039152,649.958,0.11,4.636,0.8604894794839951,0.08049918433931484,49.346,238.21543230016312,231.9,244.83,2.560530292056062,4.499184339314845,19.8,0.0,0.0,0.0,221.0,0.3605220228384992,4.0,3778.0,6.1631321370309955,18.0,6833.633333333333,11.147852093529092,77.26666666666667,10832.633333333333,17.671506253398586,10.83263333333331,10.83263333333331
2007-09-26,0.7757920604914934,410.394,0.2,4.194,0.758504286167069,0.10244612476370511,54.194,240.10621928166353,234.04,244.36,1.8572512673319872,3.2638941398865784,17.8,0.0,0.0,0.0,288.0,0.5444234404536862,4.0,1979.0,3.7410207939508506,19.0,4572.9,8.644423440453686,51.900000000000006,6839.9,12.929867674858222,6.839899999999979,6.839899999999979
2007-09-27,0.8692694063926941,571.11,0.202,4.954,0.8839365883639957,0.10731202435312025,70.504,239.69345509893455,233.74,245.58,2.3160161656299745,3.666057838660578,21.0,0.0,0.0,0.0,311.0,0.4733637747336377,2.0,2934.0,4.465753424657534,18.0,6273.5,9.548706240487062,63.56666666666666,9518.5,14.487823439878234,9.518499999999976,9.518499999999976
2007-09-28,0.8853744075829384,560.442,0.206,3.11,0.6452607267479035,0.15032543443917853,95.156,239.93502369668246,232.92,245.97,2.3747403004730487,3.7823064770932064,13.4,0.0,0.0,0.0,378.0,0.5971563981042654,4.0,3929.0,6.20695102685624,19.0,5033.7,7.9521327014218,32.833333333333336,9340.7,14.756240126382307,9.340699999999973,9.340699999999973
2007-09-29,0.980609090909091,431.468,0.214,4.698,0.971781761596858,0.10685454545454545,47.016,239.94454545454548,229.57,244.41,2.97485119900879,4.172727272727273,20.8,0.0,0.0,0.0,212.0,0.4818181818181818,4.0,2158.0,4.904545454545454,18.0,4821.133333333333,10.957121212121212,78.3,7191.133333333333,16.34348484848485,7.191133333333317,7.191133333333317
2007-09-30,0.9424606240713224,634.276,0.21,4.17,0.7928673675399491,0.11471916790490343,77.206,240.20891530460625,235.36,244.71,2.0293530916266236,3.985141158989599,17.4,0.0,0.0,0.0,304.0,0.45170876671619614,2.0,4419.0,6.566121842496285,19.0,5848.266666666666,8.689846458642892,68.5,10571.266666666666,15.707677067855373,10.571266666666641,10.571266666666641
2007-10-01,0.8080355239786856,454.924,0.194,3.446,0.7660259597283858,0.09463232682060391,53.278,239.9426998223801,231.55,245.51,2.3193500194959342,3.4103019538188275,14.4,0.0,0.0,0.0,337.0,0.5985790408525755,4.0,1416.0,2.5150976909413854,18.0,5829.066666666667,10.353582001184133,54.36666666666667,7582.066666666667,13.467258732978094,7.582066666666645,7.582066666666645
2007-10-02,1.2195378927911276,659.77,0.2,4.584,0.8486663267796278,0.10977449168207024,59.388,238.97654343807764,233.29,243.91,2.0772381219396516,5.146025878003697,19.6,0.0,0.0,0.0,400.0,0.7393715341959335,4.0,4407.0,8.146025878003696,18.0,6189.166666666667,11.440234134319162,75.4,10996.166666666666,20.325631546518792,10.996166666666646,10.996166666666646
2007-10-03,0.5672805507745267,329.59,0.202,4.112,0.6109375825534454,0.10033390705679862,58.294,239.8172977624785,232.8,244.03,2.0907548783117718,2.4271944922547335,18.4,0.0,0.0,0.0,320.0,0.5507745266781411,4.0,802.0,1.3803786574870913,18.0,4371.166666666667,7.523522662076879,68.46666666666667,5493.166666666667,9.454675846242111,5.493166666666644,5.493166666666644
2007-10-04,0.792899173553719,479.704,0.202,3.318,0.7078138047546844,0.08701487603305785,52.644,239.56700826446283,232.5,245.34,2.025486567722501,3.3361983471074383,14.0,0.0,0.0,0.0,205.0,0.33884297520661155,2.0,3651.0,6.034710743801653,19.0,4139.066666666667,6.8414325068870525,38.3,7995.066666666667,13.214986225895316,7.995066666666642,7.995066666666642
2007-10-05,0.9660967283072547,679.166,0.204,4.012,0.7312389219678319,0.10194594594594596,71.668,238.8381223328592,231.96,244.75,2.48687561319376,4.08022759601707,17.2,0.0,0.0,0.0,183.0,0.2603129445234708,2.0,4521.0,6.431009957325747,18.0,6615.433333333333,9.410289236605026,66.86666666666666,11319.433333333332,16.101612138454243,11.319433333333306,11.319433333333306
2007-10-06,0.915657142857143,512.768,0.202,4.188,0.7415103165173503,0.11309642857142858,63.334,238.84367857142857,232.79,243.78,1.8957166774561836,3.8699999999999997,17.6,0.0,0.0,0.0,132.0,0.2357142857142857,2.0,3386.0,6.046428571428572,18.0,5028.133333333333,8.978809523809524,52.8,8546.133333333333,15.26095238095238,8.546133333333312,8.546133333333312
2007-10-07,0.8517803468208093,442.074,0.25,3.474,0.6961438116406651,0.09125626204238921,47.362,239.7197302504817,233.66,243.15,1.8527155079367714,3.596146435452794,14.6,0.0,0.0,0.0,230.0,0.44315992292870904,4.0,3087.0,5.9479768786127165,18.0,4050.9,7.805202312138729,55.9,7367.9,14.196339113680153,7.367899999999983,7.367899999999983
2007-10-08,0.7433585476550681,491.36,0.22,3.3,0.7050592152481748,0.08638124054462935,57.098,239.13081694402422,233.89,243.57,2.1266123148453224,3.163086232980333,16.2,0.0,0.0,0.0,212.0,0.3207261724659607,2.0,2306.0,3.4886535552193645,19.0,5671.333333333333,8.579929399899143,55.0,8189.333333333333,12.389309127584468,8.18933333333331,8.18933333333331
2007-10-09,0.8622341772151899,544.932,0.214,4.464,0.730274999047747,0.09217088607594937,58.252,239.07118670886075,233.33,245.7,2.431836910783076,3.6639240506329114,19.4,0.0,0.0,0.0,186.0,0.29430379746835444,4.0,3612.0,5.715189873417722,18.0,5284.2,8.361075949367088,57.400000000000006,9082.2,14.370569620253166,9.082199999999977,9.082199999999977
2007-10-10,0.568405705229794,358.664,0.212,4.546,0.5701509242401026,0.09107131537242473,57.466,239.7874801901743,233.03,243.66,2.030116617770989,2.4573692551505544,19.4,0.0,0.0,0.0,212.0,0.3359746434231379,4.0,897.0,1.421553090332805,19.0,4868.733333333334,7.715900686740624,74.93333333333334,5977.733333333334,9.473428420496568,5.977733333333308,5.977733333333308
2007-10-11,0.885649289099526,560.616,0.214,4.274,0.7925793077577333,0.0921042654028436,58.302,238.87860979462874,231.92,244.22,2.1858824133586463,3.7484992101105847,18.6,0.0,0.0,0.0,194.0,0.30647709320695105,2.0,3138.0,4.957345971563981,19.0,6011.6,9.49699842022117,56.333333333333336,9343.6,14.760821484992102,9.343599999999977,9.343599999999977
2007-10-12,0.9792910447761194,524.9,0.22,4.508,0.8872373109691277,0.08575,45.962,239.15841417910448,230.43,244.25,3.033679839456051,4.172014925373134,20.2,0.0,0.0,0.0,221.0,0.4123134328358209,4.0,3367.0,6.281716417910448,18.0,5160.333333333333,9.627487562189055,58.13333333333334,8748.333333333334,16.321517412935325,8.748333333333314,8.748333333333314
2007-10-13,1.0614652014652013,579.56,0.216,4.186,0.9491666840969945,0.08389010989010989,45.804,238.9271062271062,230.93,243.11,2.382040459003151,4.505860805860806,18.0,0.0,0.0,0.0,215.0,0.39377289377289376,4.0,3063.0,5.6098901098901095,18.0,6381.333333333333,11.687423687423687,50.766666666666666,9659.333333333334,17.691086691086692,9.659333333333313,9.659333333333313
2007-10-14,0.9125380333951763,491.858,0.218,4.164,0.6962010669306546,0.08231539888682746,44.368,239.54376623376623,233.45,243.19,1.6556773198999197,3.8619666048237473,18.2,0.0,0.0,0.0,197.0,0.3654916512059369,4.0,2057.0,3.816326530612245,18.0,5943.633333333333,11.027149041434756,69.4,8197.633333333333,15.208967223252937,8.197633333333314,8.197633333333314
2007-10-15,0.7012085889570552,457.188,0.216,4.616,0.6322035775680681,0.08427607361963191,54.948,239.4916871165644,232.03,246.23,2.2986248290485722,2.974233128834356,19.8,0.0,0.0,0.0,161.0,0.2469325153374233,2.0,2900.0,4.447852760736196,18.0,4558.8,6.992024539877301,76.93333333333334,7619.8,11.686809815950921,7.619799999999978,7.619799999999978
2007-10-16,0.9817649122807017,559.606,0.21,4.244,0.7900192924367256,0.11695087719298247,66.662,239.13622807017543,234.54,246.15,2.0189469798563398,4.187017543859649,18.0,0.0,0.0,0.0,245.0,0.4298245614035088,4.0,3421.0,6.0017543859649125,19.0,5660.766666666666,9.931169590643275,52.733333333333334,9326.766666666666,16.362748538011694,9.326766666666645,9.326766666666645
2007-10-17,0.9820897435897435,612.824,0.208,4.838,0.9187381350491081,0.09613461538461539,59.988,239.4945192307692,230.83,245.96,2.507466940699019,4.1596153846153845,20.6,0.0,0.0,0.0,198.0,0.3173076923076923,4.0,3262.0,5.227564102564102,18.0,6753.733333333334,10.8232905982906,61.63333333333334,10213.733333333334,16.368162393162393,10.213733333333309,10.213733333333309
2007-10-18,0.8839419847328244,578.982,0.226,4.45,0.7200617729568282,0.08305954198473282,54.403999999999996,239.7456183206107,233.1,245.76,2.5833918878379825,3.720916030534351,19.0,0.0,0.0,0.0,134.0,0.20458015267175572,2.0,4053.0,6.187786259541984,19.0,5462.7,8.34,57.16666666666667,9649.7,14.732366412213741,9.649699999999976,9.649699999999976
2007-10-19,1.2414200626959246,792.026,0.218,4.906,0.8639185937425611,0.07907523510971787,50.45,240.124670846395,234.37,245.18,2.158087298120096,5.207523510971787,21.2,0.0,0.0,0.0,177.0,0.2774294670846395,4.0,4740.0,7.429467084639499,19.0,8283.433333333332,12.983437826541273,81.76666666666667,13200.433333333332,20.690334378265412,13.200433333333311,13.200433333333311
2007-10-20,1.0088421052631578,613.376,0.22,4.604,0.6394634705889277,0.09505921052631579,57.796,241.82848684210526,233.91,246.5,2.373425710053858,4.208881578947368,19.2,0.0,0.0,0.0,134.0,0.22039473684210525,2.0,5294.0,8.707236842105264,19.0,4794.933333333333,7.88640350877193,58.733333333333334,10222.933333333332,16.814035087719297,10.222933333333312,10.222933333333312
2007-10-21,0.7208681318681318,393.594,0.222,4.8,0.6953151757210997,0.09817948717948718,53.606,242.09051282051286,233.76,246.69,2.265461152159859,3.0714285714285716,20.0,0.0,0.0,0.0,129.0,0.23626373626373626,4.0,827.0,1.5146520146520146,19.0,5603.9,10.263553113553114,80.0,6559.9,12.014468864468864,6.559899999999979,6.559899999999979
2007-10-22,1.1513116147308782,812.826,0.216,4.436,0.6867125318064934,0.08096033994334277,57.158,240.64507082152977,233.01,246.37,2.4625752669374354,4.81756373937677,19.2,0.0,0.0,0.0,152.0,0.21529745042492918,2.0,6588.0,9.331444759206798,19.0,6807.1,9.641784702549575,57.8,13547.1,19.188526912181302,13.547099999999974,13.547099999999974
2007-10-23,1.0673636363636363,680.978,0.218,4.91,0.9255087562135145,0.08064263322884013,51.45,241.4325235109718,231.24,247.7,2.767414799718456,4.475548589341693,21.2,0.0,0.0,0.0,196.0,0.3072100313479624,4.0,4566.0,7.156739811912225,19.0,6587.633333333333,10.32544409613375,81.83333333333333,11349.633333333333,17.78939393939394,11.349633333333312,11.349633333333312
2007-10-24,1.050029411764706,571.216,0.22,4.812,0.9929493240296796,0.09052573529411766,49.246,240.63944852941177,232.83,246.47,2.536317219123021,4.4433823529411764,20.6,0.0,0.0,0.0,140.0,0.25735294117647056,2.0,3012.0,5.536764705882353,19.0,6368.266666666666,11.706372549019607,63.2,9520.266666666666,17.50049019607843,9.520266666666648,9.520266666666648
2007-10-25,0.9754370860927152,589.164,0.198,4.388,0.9589933851622031,0.08635761589403974,52.160000000000004,240.91897350993378,233.38,246.16,2.9261579935036623,4.088079470198675,19.0,0.0,0.0,0.0,166.0,0.27483443708609273,4.0,2940.0,4.867549668874172,18.0,6713.4,11.114900662251655,57.53333333333333,9819.4,16.25728476821192,9.819399999999977,9.819399999999977
2007-10-26,0.9863760932944606,676.654,0.386,4.498,0.7717460372030329,0.07723615160349855,52.984,240.59409620991252,232.77,247.48,2.9286443363994077,4.318950437317785,19.0,0.0,0.0,0.0,175.0,0.25510204081632654,2.0,2656.0,3.871720116618076,19.0,8446.566666666668,12.312779397473276,56.96666666666667,11277.566666666668,16.43960155490768,11.27756666666664,11.27756666666664
2007-10-27,0.794258064516129,492.44,0.196,5.002,0.7866123832830328,0.07470645161290322,46.318,240.72977419354837,234.61,244.55,1.7330711617459402,3.413548387096774,21.0,0.0,0.0,0.0,156.0,0.25161290322580643,4.0,2734.0,4.409677419354839,19.0,5317.333333333333,8.576344086021505,83.36666666666666,8207.333333333334,13.237634408602151,8.207333333333311,8.207333333333311
2007-10-28,0.36509064748201436,253.738,0.196,1.464,0.30539130963690087,0.06276834532374101,43.624,240.88705035971222,233.62,246.83,2.435021451963768,1.522589928057554,6.0,0.0,0.0,0.0,143.0,0.20575539568345325,2.0,902.0,1.297841726618705,19.0,3183.9666666666667,4.581247002398081,21.066666666666663,4228.966666666666,6.084844124700239,4.228966666666642,4.228966666666642
2007-10-29,0.3840674157303371,273.456,0.194,1.544,0.34305508524231465,0.06041573033707865,43.016,241.2240168539326,234.93,247.99,2.4700460121436376,1.597191011235955,6.4,0.0,0.0,0.0,119.0,0.16713483146067415,2.0,1407.0,1.976123595505618,19.0,3031.6,4.257865168539325,15.766666666666667,4557.6,6.401123595505618,4.557599999999974,4.557599999999974
2007-10-30,0.44121815519765734,301.352,0.196,2.324,0.41956776127041906,0.06045387994143484,41.29,240.7645534407028,234.15,246.65,2.0612808629329322,1.832796486090776,9.6,0.0,0.0,0.0,160.0,0.2342606149341142,4.0,1754.0,2.568081991215227,19.0,3108.5333333333333,4.551293313811615,28.966666666666665,5022.533333333334,7.353635919960957,5.022533333333309,5.022533333333309
2007-10-31,0.6438178861788617,395.948,0.196,2.892,0.5539805668154844,0.06816910569105691,41.924,240.79777235772357,234.42,246.19,2.420739599519355,2.6887804878048778,12.2,0.0,0.0,0.0,232.0,0.3772357723577236,4.0,3467.0,5.63739837398374,18.0,2900.133333333333,4.715663956639566,30.43333333333333,6599.133333333333,10.73029810298103,6.599133333333311,6.599133333333311
2007-11-01,0.337810888252149,235.792,0.196,1.444,0.28262345238030895,0.05782234957020057,40.36,240.98345272206305,235.51,245.85,2.1701036276124226,1.405730659025788,6.0,0.0,0.0,0.0,138.0,0.1977077363896848,2.0,898.0,1.2865329512893984,19.0,2893.866666666667,4.145940783190067,8.266666666666667,3929.866666666667,5.63018147086915,3.9298666666666406,3.9298666666666406
2007-11-02,0.8168557692307693,509.718,0.196,3.45,0.6752352791537581,0.06341346153846154,39.57,239.65552884615383,232.41,244.95,2.8013632961440798,3.407051282051282,14.6,0.0,0.0,0.0,221.0,0.3541666666666667,4.0,4925.0,7.892628205128205,19.0,3349.3,5.367467948717949,40.233333333333334,8495.3,13.614262820512819,8.495299999999977,8.495299999999977
2007-11-03,0.34487621696801113,247.966,0.194,1.458,0.2941315434958686,0.058267037552155766,41.894,240.2315159944367,235.13,245.46,2.4137894385042458,1.4461752433936022,6.2,0.0,0.0,0.0,147.0,0.20445062586926285,2.0,1041.0,1.4478442280945758,19.0,2944.7666666666664,4.095642095503013,7.633333333333334,4132.766666666666,5.747936949466852,4.13276666666664,4.13276666666664
2007-11-04,0.7110970873786409,439.458,0.196,4.448,0.7723432322190373,0.0946084142394822,58.468,240.79658576051781,231.67,246.76,2.5962891159010923,3.0,19.0,0.0,0.0,0.0,191.0,0.30906148867313915,4.0,2507.0,4.05663430420712,18.0,4626.3,7.485922330097088,53.13333333333334,7324.3,11.851618122977346,7.324299999999977,7.324299999999977
2007-11-05,1.0193179723502304,663.576,0.218,3.844,0.7299657580796554,0.09232258064516129,60.102,239.59400921658988,229.92,245.13,3.1487381198834896,4.299539170506913,16.0,0.0,0.0,0.0,211.0,0.3241167434715822,2.0,2848.0,4.374807987711214,19.0,8000.6,12.289708141321045,64.06666666666666,11059.6,16.988632872503842,11.059599999999977,11.059599999999977
2007-11-06,1.1011074380165289,666.17,0.218,4.954,0.6780420853927795,0.13339173553719008,80.702,239.06302479338845,230.13,245.73,2.8860422740601326,4.682314049586777,21.4,0.0,0.0,0.0,259.0,0.428099173553719,4.0,3432.0,5.672727272727273,19.0,7411.833333333333,12.250964187327822,82.56666666666666,11102.833333333334,18.351790633608818,11.102833333333312,11.102833333333312
2007-11-07,0.8828776978417266,490.88,0.216,4.488,0.7433214231867555,0.10815827338129497,60.136,240.34232014388488,231.91,246.7,2.440233524128004,3.7568345323741013,19.4,0.0,0.0,0.0,107.0,0.19244604316546762,2.0,2692.0,4.841726618705036,19.0,5382.333333333333,9.680455635491606,74.8,8181.333333333333,14.71462829736211,8.181333333333313,8.181333333333313
2007-11-08,0.8381930379746836,529.738,0.224,4.42,0.7813883175300054,0.09011708860759494,56.954,241.14887658227846,234.82,247.21,2.8887978357121615,3.5800632911392403,18.6,0.0,0.0,0.0,148.0,0.23417721518987342,2.0,2455.0,3.884493670886076,18.0,6225.966666666666,9.851213080168776,73.66666666666667,8828.966666666667,13.969883966244726,8.828966666666645,8.828966666666645
2007-11-09,1.3129818181818182,866.568,0.22,4.266,0.8112927204609104,0.07643030303030303,50.444,239.03366666666668,232.7,245.23,2.552369403134206,5.5230303030303025,18.0,0.0,0.0,0.0,240.0,0.36363636363636365,3.0,6856.0,10.387878787878789,19.0,7346.8,11.131515151515151,54.099999999999994,14442.8,21.883030303030303,14.442799999999975,14.442799999999975
2007-11-10,1.5044176182707993,922.208,0.222,4.752,1.1724920537725096,0.1581468189233279,96.944,239.7705383360522,229.97,245.75,3.0891633600824893,6.375856443719413,21.2,0.0,0.0,0.0,146.0,0.23817292006525284,2.0,5478.0,8.936378466557912,19.0,9746.133333333333,15.899075584556824,78.7,15370.133333333333,25.07362697117999,15.370133333333312,15.370133333333312
2007-11-11,0.9966362098138747,589.012,0.246,4.632,0.7634415218357578,0.11454483925549915,67.696,240.7027918781726,233.9,245.39,2.2602145891077026,4.195939086294416,19.6,0.0,0.0,0.0,120.0,0.20304568527918782,2.0,1796.0,3.038917089678511,19.0,7900.866666666667,13.368640721940215,77.2,9816.866666666667,16.610603496897912,9.816866666666646,9.816866666666646
2007-11-12,1.2808446771378708,733.924,0.242,4.932,0.8922082206802479,0.08172425828970332,46.828,240.13746945898777,232.01,246.17,2.5658992993758996,5.335427574171029,20.6,0.0,0.0,0.0,149.0,0.2600349040139616,4.0,5430.0,9.476439790575917,19.0,6653.066666666667,11.610936591041304,75.23333333333333,12232.066666666668,21.347411285631182,12.232066666666647,12.232066666666647
